CounDist,BoroCD,AssemDist,the_geom,CongDist,StSenDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID,neighborhood,neighborhood_group
48,315,45,POINT (-73.95059299999997 40.58397400000007),8,23,BR02908,SHEEPSHEAD BAY RD,EMMONS AV,-73.95059300000001,40.583974,673,3,Brooklyn,SHEEPSHEAD BAY ROAD,26087.0,47029,0,Sheepshead Bay,Brooklyn
39,307,44,POINT (-73.98007199999995 40.647406000000046),9,21,BR02909,CATON AV,MCDONALD AV,-73.98007199999999,40.647406,674,3,Brooklyn,CATON AVENUE,21501.0,39590,0,Kensington,Brooklyn
33,302,52,POINT (-73.98919199999995 40.69288300000005),7,25,BR02910,ADAMS ST,BKLYN SUPREME COURT,-73.989192,40.692883,675,3,Brooklyn,ADAMS STREET,145095.0,75012,93207,Downtown Brooklyn,Brooklyn
44,312,48,POINT (-73.99495899999994 40.632412000000045),10,17,BR02911,13 AV,54 ST,-73.994959,40.632412,676,3,Brooklyn,13 AVENUE,20106.0,43018,13545,Borough Park,Brooklyn
47,313,46,POINT (-73.97261899999995 40.579986000000076),8,23,BR02915,NEPTUNE AV,W 5 ST,-73.972619,40.579986,677,3,Brooklyn,NEPTUNE AVENUE,9009165.0,39829,9001554,Brighton Beach,Brooklyn
41,316,55,POINT (-73.91691199999997 40.66868900000003),9,20,BR02916,PITKIN AV,SARATOGA AV,-73.916912,40.668689,678,3,Brooklyn,PITKIN AVENUE,43720.0,70648,0,Brownsville,Brooklyn
41,316,55,POINT (-73.91486399999997 40.66914000000003),9,20,BR02917,PITKIN AV,AMBOY ST,-73.914864,40.669140000000006,679,3,Brooklyn,PITKIN AVENUE,43745.0,70646,0,Brownsville,Brooklyn
41,316,55,POINT (-73.91292399999998 40.669436000000076),9,20,BR02918,PITKIN AV,BRISTOL ST,-73.912924,40.669436,680,3,Brooklyn,PITKIN AVENUE,43859.0,70644,0,Brownsville,Brooklyn
41,316,55,POINT (-73.90855399999998 40.66993300000007),8,20,BR02919,PITKIN AV,OSBORN ST,-73.90855400000001,40.669933,681,3,Brooklyn,PITKIN AVENUE,44017.0,70639,0,Brownsville,Brooklyn
41,316,55,POINT (-73.91123999999996 40.671910000000025),8,20,BR02920,ROCKAWAY AV @ EAST NEW YORK AVENUE,@ EAST NEW YORK AVENUE,-73.91124,40.67191,682,3,Brooklyn,ROCKAWAY AVENUE,43880.0,70577,27189,Brownsville,Brooklyn
47,311,47,POINT (-73.99922999999995 40.59997000000004),11,23,BR02922,BATH AV,21 AV,-73.99923000000001,40.59997,683,3,Brooklyn,BATH AVENUE,18717.0,42249,0,Bath Beach,Brooklyn
42,305,60,POINT (-73.86303399999997 40.669211000000075),8,19,BR02923,LINDEN BLVD,ELDERT LANE,-73.863034,40.669211,684,3,Brooklyn,LINDEN BOULEVARD,9008132.0,46266,0,East New York,Brooklyn
35,302,57,POINT (-73.96772499999997 40.682034000000044),8,25,BR02926,VANDERBILT AV,ATLANTIC AV,-73.967725,40.682034,685,3,Brooklyn,VANDERBILT AVENUE,163715.0,60505,0,Fort Greene,Brooklyn
43,310,51,POINT (-74.02678599999996 40.633683000000076),11,22,BR02927,3 AV,72 ST,-74.026786,40.633683000000005,686,3,Brooklyn,3 AVENUE,17551.0,37665,0,Bay Ridge,Brooklyn
38,312,51,POINT (-73.99310499999996 40.64483800000005),7,21,BR02929,39 ST,10 AV,-73.993105,40.644838,687,3,Brooklyn,39 STREET,21220.0,42649,0,Borough Park,Brooklyn
46,318,59,POINT (-73.89314499999995 40.63705600000003),8,19,BR02932,ROCKAWAY PKWY,AV M,-73.89314499999999,40.637056,688,3,Brooklyn,ROCKAWAY PARKWAY,46617.0,70828,0,Canarsie,Brooklyn
39,306,52,POINT (-73.99707999999998 40.680098000000044),7,26,BR02933,COURT ST,1 Pl,-73.99708000000001,40.680098,689,3,Brooklyn,COURT STREET,22388.0,42671,0,Carroll Gardens,Brooklyn
46,318,59,POINT (-73.90607699999998 40.640487000000064),8,19,BR02934,REMSEN AV,FLATLANDS AV,-73.906077,40.640487,690,3,Brooklyn,REMSEN AVENUE,46224.0,68630,0,Canarsie,Brooklyn
48,315,41,POINT (-73.94705299999998 40.599942000000055),9,19,BR02935,AV U,BEDFORD AV,-73.947053,40.599942,691,3,Brooklyn,AVENUE U,26285.0,45374,0,Sheepshead Bay,Brooklyn
43,310,64,POINT (-74.02239499999996 40.62945300000007),11,22,BR02936,BAY RIDGE PKWY,5 AV,-74.02239499999999,40.629453000000005,692,3,Brooklyn,BAY RIDGE PARKWAY,17193.0,37009,0,Bay Ridge,Brooklyn
43,311,47,POINT (-74.00973299999998 40.611658000000034),11,22,BR02939,86 ST,15 AV,-74.009733,40.611658,693,3,Brooklyn,86 STREET,19494.0,37074,0,Bensonhurst,Brooklyn
36,303,57,POINT (-73.95361499999996 40.68355600000007),8,25,BR02940,PUTNAM AV,BEDFORD AV,-73.953615,40.683556,694,3,Brooklyn,PUTNAM AVENUE,29699.0,63704,0,Bedford-Stuyvesant,Brooklyn
46,318,41,POINT (-73.92776399999997 40.62848400000007),8,21,BR02941,UTICA AV,AV J,-73.927764,40.628484,695,3,Brooklyn,UTICA AVENUE,41162.0,68642,0,Flatlands,Brooklyn
43,310,46,POINT (-74.01533199999994 40.626434000000074),11,22,BR02942,Ft Hamilton Pkwy,74 ST,-74.015332,40.626434,696,3,Brooklyn,FT HAMILTON PARKWAY,19438.0,36623,0,Dyker Heights,Brooklyn
46,315,41,POINT (-73.94513599999993 40.600145000000055),9,19,BR02943,AV U,E 27 ST,-73.945136,40.600145,697,3,Brooklyn,AVENUE U,26428.0,45376,0,Sheepshead Bay,Brooklyn
46,318,59,POINT (-73.91557499999993 40.633886000000075),8,19,BR02944,FLATLANDS AV,E 77 ST,-73.915575,40.633886,698,3,Brooklyn,FLATLANDS AVENUE,42538.0,48251,0,Canarsie,Brooklyn
48,315,41,POINT (-73.95319399999994 40.59910300000007),9,19,BR02945,AV U,E 16 ST,-73.953194,40.599103,699,3,Brooklyn,AVENUE U,26152.0,45334,0,Sheepshead Bay,Brooklyn
34,301,50,POINT (-73.96041599999995 40.70939800000008),7,18,BR02946,BROADWAY,ROEBLING ST,-73.96041600000001,40.709398,700,3,Brooklyn,BROADWAY,30747.0,43934,79992,Williamsburg,Brooklyn
41,308,56,POINT (-73.92215299999998 40.67438100000004),8,25,BR02947,RALPH AV,BERGEN ST,-73.92215300000001,40.674381,701,3,Brooklyn,RALPH AVENUE,43511.0,68863,0,Crown Heights,Brooklyn
33,302,52,POINT (-73.98314899999997 40.68972300000007),8,25,BR02949,FULTON ST,BOND ST,-73.983149,40.689723,702,3,Brooklyn,FULTON STREET,274412.0,159103,15951,Downtown Brooklyn,Brooklyn
39,306,52,POINT (-73.98401699999994 40.67176100000006),7,21,BR0295,5 AV,5 ST,-73.98401700000001,40.671761,703,3,Brooklyn,5 AVENUE,22764.0,53377,0,Park Slope,Brooklyn
37,304,53,POINT (-73.91614099999998 40.69517700000006),7,18,BR02950,WILSON AV,GATES AV,-73.91614100000001,40.695177,704,3,Brooklyn,WILSON AVENUE,45114.0,72390,0,Bushwick,Brooklyn
41,316,55,POINT (-73.92227999999994 40.67125900000008),9,25,BR02951,RALPH AV,STERLING PL,-73.92228,40.671259,705,3,Brooklyn,RALPH AVENUE,43493.0,68866,0,Crown Heights,Brooklyn
43,310,46,POINT (-74.02710699999994 40.61687100000006),11,22,BR02952,92 ST,GATLING PL,-74.027107,40.616871,706,3,Brooklyn,92 STREET,161070.0,88641,0,Fort Hamilton,Brooklyn
48,314,48,POINT (-73.95545699999997 40.61858700000005),9,17,BR02953,AV M,OCEAN AV,-73.955457,40.618587,707,3,Brooklyn,AVENUE M,27278.0,62815,0,Midwood,Brooklyn
46,318,59,POINT (-73.91218099999998 40.63635700000003),8,19,BR02954,FLATLANDS AV,E 82 ST,-73.912181,40.636357000000004,708,3,Brooklyn,FLATLANDS AVENUE,42674.0,48256,0,Canarsie,Brooklyn
46,318,59,POINT (-73.91671699999995 40.63343100000003),8,19,BR02955,FLATLANDS AV,E 76 ST,-73.916717,40.633431,709,3,Brooklyn,FLATLANDS AVENUE,41490.0,48250,0,Canarsie,Brooklyn
33,302,52,POINT (-73.98574299999996 40.69076000000007),8,25,BR02957,FULTON ST,HOYT ST,-73.985743,40.69076,711,3,Brooklyn,FULTON STREET,109831.0,39097,0,Downtown Brooklyn,Brooklyn
33,302,52,POINT (-73.98139499999996 40.68902200000008),8,25,BR02958,FULTON ST,FLATBUSH AV EXIT,-73.98139499999999,40.689021999999994,712,3,Brooklyn,EASTERN PARKWAY LINE,8102761.0,0,9007834,Downtown Brooklyn,Brooklyn
33,302,52,POINT (-73.98266699999994 40.68963800000006),8,25,BR02959,FULTON ST,BOND ST,-73.982667,40.689638,713,3,Brooklyn,FULTON STREET,24396.0,39091,0,Downtown Brooklyn,Brooklyn
33,302,52,POINT (-73.98704699999996 40.691396000000054),8,25,BR02961,FULTON ST,JAY ST,-73.987047,40.691396000000005,714,3,Brooklyn,FULTON STREET,24203.0,39099,0,Downtown Brooklyn,Brooklyn
33,302,52,POINT (-73.98760799999997 40.69150900000005),7,25,BR02962,FULTON ST,SMITH ST,-73.987608,40.691509,715,3,Brooklyn,FULTON STREET,24198.0,39100,0,Downtown Brooklyn,Brooklyn
33,302,52,POINT (-73.98143399999998 40.689040000000034),8,25,BR02963,FULTON ST,FLATBUSH AV EXIT,-73.981434,40.689040000000006,716,3,Brooklyn,EASTERN PARKWAY LINE,8102761.0,0,9007834,Downtown Brooklyn,Brooklyn
33,302,52,POINT (-73.98271199999994 40.68965700000007),8,25,BR02964,FULTON ST,BOND ST,-73.982712,40.689657000000004,717,3,Brooklyn,FULTON STREET,24396.0,39091,0,Downtown Brooklyn,Brooklyn
33,302,52,POINT (-73.98708499999998 40.69140800000008),8,25,BR02965,FULTON ST,JAY ST,-73.987085,40.691408,718,3,Brooklyn,FULTON STREET,24203.0,39099,0,Downtown Brooklyn,Brooklyn
45,317,42,POINT (-73.94628299999994 40.650896000000046),9,21,BR02967,CHURCH AV,NEW YORK AV,-73.946283,40.650896,719,3,Brooklyn,CHURCH AVENUE,28838.0,38471,0,East Flatbush,Brooklyn
48,314,41,POINT (-73.94810299999995 40.613871000000074),9,17,BR02968,KINGS HWY,E 26 ST,-73.948103,40.613871,720,3,Brooklyn,KINGS HIGHWAY,148540.0,47667,89905,Midwood,Brooklyn
41,303,56,POINT (-73.92321599999997 40.68500800000004),8,25,BR02970,RALPH AV,HALSEY ST,-73.923216,40.685008,722,3,Brooklyn,RALPH AVENUE,43555.0,68843,27010,Bedford-Stuyvesant,Brooklyn
40,309,43,POINT (-73.96046799999993 40.65978700000005),9,20,BR02972,FLATBUSH AV,MIDWOOD ST,-73.960468,40.659787,724,3,Brooklyn,FLATBUSH AVENUE,28387.0,38689,0,Prospect-Lefferts Gardens,Brooklyn
40,309,43,POINT (-73.93977399999994 40.65950800000007),9,20,BR02973,ALBANY AV,FENIMORE ST,-73.939774,40.659508,725,3,Brooklyn,ALBANY AVENUE,41799.0,47481,26063,Prospect-Lefferts Gardens,Brooklyn
48,313,46,POINT (-73.97252699999996 40.57728400000008),8,23,BR02974,W 5 ST,W BRIGHTON AV,-73.972527,40.577284000000006,726,3,Brooklyn,WEST 5 STREET,9009147.0,90209,0,Brighton Beach,Brooklyn
48,315,45,POINT (-73.95386399999995 40.59918800000003),9,17,BR02975,AV U,E 18 ST,-73.953864,40.599188,727,3,Brooklyn,AVENUE U,26003.0,45335,0,Sheepshead Bay,Brooklyn
39,306,52,POINT (-74.00071199999996 40.68893700000007),7,26,BR02976,COLUMBIA ST,WARREN ST,-74.000712,40.688937,728,3,Brooklyn,COLUMBIA STREET,23589.0,42770,15494,Columbia St,Brooklyn
40,309,43,POINT (-73.94709699999999 40.65587400000004),9,20,BR02977,NEW YORK AV,CLARKSON AV,-73.947097,40.655874,729,3,Brooklyn,NEW YORK AVENUE,28746.0,44186,0,Prospect-Lefferts Gardens,Brooklyn
40,309,43,POINT (-73.94472299999995 40.655831000000035),9,20,BR02978,CLARKSON AV,Kings County Hospital,-73.944723,40.655831,730,3,Brooklyn,CLARKSON AVENUE,9008422.0,47325,63918,Prospect-Lefferts Gardens,Brooklyn
40,309,43,POINT (-73.94178399999998 40.65600800000004),9,20,BR02979,CLARKSON AV,E 39 ST,-73.941784,40.656008,731,3,Brooklyn,CLARKSON AVENUE,41787.0,47327,0,Prospect-Lefferts Gardens,Brooklyn
39,307,52,POINT (-73.98958899999997 40.66539000000006),7,21,BR02980,5 AV,15 ST,-73.989589,40.66539,732,3,Brooklyn,5 AVENUE,22585.0,53366,0,South Slope,Brooklyn
42,316,58,POINT (-73.91407299999997 40.65716400000008),9,19,BR02982,E 98 ST,LOTT AV,-73.914073,40.657164,734,3,Brooklyn,EAST 98 STREET,42647.0,78401,26592,Brownsville,Brooklyn
46,318,59,POINT (-73.90280499999994 40.64473600000008),8,19,BR02984,GLENWOOD RD,E 96 ST,-73.902805,40.644736,735,3,Brooklyn,GLENWOOD ROAD,46404.0,66762,0,Canarsie,Brooklyn
40,309,43,POINT (-73.94700099999994 40.65570500000007),9,20,BR02985,CLARKSON AV,NEW YORK AV,-73.947001,40.655705,736,3,Brooklyn,CLARKSON AVENUE,9009680.0,47325,18452,Prospect-Lefferts Gardens,Brooklyn
35,302,57,POINT (-73.96207899999996 40.68255300000004),8,25,BR02986,FULTON ST,GRAND AV,-73.962079,40.682553000000006,737,3,Brooklyn,FULTON STREET,271252.0,155810,9037802,Clinton Hill,Brooklyn
35,302,57,POINT (-73.97957799999995 40.69358500000004),8,25,BR02987,MYRTLE AV,NAVY ST,-73.979578,40.693585,738,3,Brooklyn,MYRTLE AVENUE,24599.0,43601,0,Fort Greene,Brooklyn
35,302,57,POINT (-73.96988099999999 40.69288000000006),8,25,BR02988,VANDERBILT AV,MYRTLE AV,-73.969881,40.69288,739,3,Brooklyn,VANDERBILT AVENUE,30178.0,60511,0,Fort Greene,Brooklyn
41,316,55,POINT (-73.90534099999996 40.66477700000007),9,20,BR02989,DUMONT AV,Mother Gaston Blvd,-73.905341,40.664777,740,3,Brooklyn,DUMONT AVENUE,9002405.0,72974,85402,Brownsville,Brooklyn
42,318,58,POINT (-73.90546099999995 40.64867200000003),8,19,BR02990,ROCKAWAY AV,FOSTER AV,-73.905461,40.648672,741,3,Brooklyn,ROCKAWAY AVENUE,46275.0,70597,28631,Canarsie,Brooklyn
41,316,55,POINT (-73.91012799999999 40.66689700000006),9,20,BR02991,ROCKAWAY AV,SUTTER AV,-73.910128,40.666897,742,3,Brooklyn,ROCKAWAY AVENUE,9002315.0,70581,0,Brownsville,Brooklyn
33,302,52,POINT (-73.98748199999994 40.69990100000007),7,25,BR02992,SANDS ST,PEARL ST,-73.987482,40.699901000000004,743,3,Brooklyn,SANDS STREET,262518.0,55204,0,Downtown Brooklyn,Brooklyn
33,302,52,POINT (-73.99192099999993 40.702481000000034),7,26,BR02993,FRONT ST,YORK ST,-73.99192099999999,40.702481,744,3,Brooklyn,BROOKLYN QUEENS EXPWY ET 28 WB,142106.0,91468,15774,DUMBO,Brooklyn
33,302,52,POINT (-73.97869799999995 40.68465200000003),8,25,BR02994,Atlantic Av,4 AV,-73.978698,40.684652,745,3,Brooklyn,ATLANTIC AVENUE,22924.0,43136,0,Boerum Hill,Brooklyn
37,304,54,POINT (-73.90484899999996 40.69351300000005),7,18,BR02995,IRVING AV,COVERT ST,-73.904849,40.693513,746,3,Brooklyn,IRVING AVENUE,48508.0,71409,0,Bushwick,Brooklyn
41,316,55,POINT (-73.91169699999995 40.68225700000005),8,25,BR02996,ROCKAWAY AV,CHAUNCEY ST,-73.911697,40.682257,747,3,Brooklyn,ROCKAWAY AVENUE,43936.0,70574,27219,Bedford-Stuyvesant,Brooklyn
40,314,44,POINT (-73.96775299999996 40.63981000000007),9,17,BR02997,CORTELYOU RD,STRATFORD RD,-73.967753,40.63981,748,3,Brooklyn,CORTELYOU ROAD,28069.0,39640,0,Flatbush,Brooklyn
33,302,52,POINT (-73.98931999999996 40.69184300000006),7,26,BR02998,BOERUM PL,JORALEMON ST,-73.98931999999999,40.691843,749,3,Brooklyn,BOERUM PLACE,157491.0,57864,0,Downtown Brooklyn,Brooklyn
42,305,60,POINT (-73.87138099999999 40.672563000000025),8,18,BR02999,EUCLID AV,SUTTER AV,-73.871381,40.672563000000004,750,3,Brooklyn,EUCLID AVENUE,9002922.0,90579,0,East New York,Brooklyn
38,307,51,POINT (-74.00419599999998 40.651109000000076),7,20,BR0300,5 AV,39 ST,-74.004196,40.651109000000005,751,3,Brooklyn,5 AVENUE,20981.0,53340,0,Sunset Park,Brooklyn
39,306,52,POINT (-73.98607299999998 40.66895100000005),7,21,BR03000,9 ST,5 AV,-73.986073,40.668951,752,3,Brooklyn,9 STREET,22748.0,58879,0,South Slope,Brooklyn
45,314,41,POINT (-73.94500499999998 40.61630300000007),9,19,BR03001,NOSTRAND AV,KINGS HWY,-73.94500500000001,40.616303,753,3,Brooklyn,NOSTRAND AVENUE,163540.0,44455,89928,Midwood,Brooklyn
34,301,53,POINT (-73.95811899999995 40.713509000000045),7,18,BR03003,ROEBLING ST,GRAND ST,-73.958119,40.713509,754,3,Brooklyn,ROEBLING STREET,30804.0,88199,0,Williamsburg,Brooklyn
38,307,49,POINT (-74.01378999999997 40.63794000000007),7,20,BR03004,60 ST,6 AV,-74.01379,40.63794,755,3,Brooklyn,60 STREET,20573.0,42293,0,Sunset Park,Brooklyn
48,315,41,POINT (-73.94928799999997 40.588947000000076),9,22,BR03005,OCEAN AV,AV Z,-73.949288,40.588947,756,3,Brooklyn,OCEAN AVENUE,26242.0,38421,0,Sheepshead Bay,Brooklyn
40,314,44,POINT (-73.96711199999999 40.63396000000006),9,17,BR03006,Coney Island Av,NEWKIRK AV,-73.967112,40.633959999999995,757,3,Brooklyn,CONEY ISLAND AVENUE,28044.0,39243,0,Flatbush,Brooklyn
36,303,56,POINT (-73.94318999999996 40.69238000000007),8,25,BR03007,DEKALB AV,THROOP AV,-73.94319,40.69238,758,3,Brooklyn,DEKALB AVENUE,127573.0,38205,0,Bedford-Stuyvesant,Brooklyn
36,303,56,POINT (-73.93839999999994 40.684330000000045),8,25,BR03008,Marcus Garvey Blvd,JEFFERSON AV,-73.9384,40.684329999999996,759,3,Brooklyn,MARCUS GARVEY BOULEVARD,43122.0,48989,0,Bedford-Stuyvesant,Brooklyn
42,305,60,POINT (-73.88261099999994 40.656584000000066),8,19,BR03009,VAN SICLEN AV,COZINE AV,-73.882611,40.656584,760,3,Brooklyn,VAN SICLEN AVENUE,46936.0,74681,0,East New York,Brooklyn
35,308,52,POINT (-73.96939899999995 40.67655400000007),9,20,BR03010,VANDERBILT AV,PARK PL,-73.969399,40.676553999999996,761,3,Brooklyn,VANDERBILT AVENUE,29152.0,60497,0,Prospect Heights,Brooklyn
34,304,53,POINT (-73.93964999999997 40.70117000000005),7,18,BR03011,FLUSHING AV,BEAVER ST,-73.93965,40.70117,762,3,Brooklyn,FLUSHING AVENUE,265174.0,150743,27411,Bushwick,Brooklyn
36,303,56,POINT (-73.93458599999997 40.679504000000065),8,25,BR03012,FULTON ST,TROY AV,-73.934586,40.679504,763,3,Brooklyn,FULTON STREET,43192.0,39122,0,Bedford-Stuyvesant,Brooklyn
48,315,41,POINT (-73.94279999999998 40.593630000000076),9,19,BR03013,AV X,E 28 ST,-73.9428,40.59363,764,3,Brooklyn,AVENUE X,26412.0,46543,0,Sheepshead Bay,Brooklyn
42,305,60,POINT (-73.88158299999998 40.64793100000003),8,19,BR03014,Pennsylvania Av,SCHROEDERS AV,-73.88158299999999,40.647931,765,3,Brooklyn,PENNSYLVANIA AVENUE,157494.0,68070,0,East New York,Brooklyn
42,305,60,POINT (-73.88402699999995 40.65012600000006),8,19,BR03015,Pennsylvania Av,DELMAR LOOP,-73.884027,40.650126,766,3,Brooklyn,PENNSYLVANIA AVENUE,9009295.0,68074,93366,East New York,Brooklyn
42,305,60,POINT (-73.87850899999995 40.64517100000006),8,19,BR03016,Pennsylvania Av,HORNELL LOOP,-73.878509,40.645171000000005,767,3,Brooklyn,PENNSYLVANIA AVENUE,157522.0,68090,0,East New York,Brooklyn
42,305,60,POINT (-73.87997699999994 40.64651900000007),8,19,BR03017,Pennsylvania Av,GENEVA LOOP,-73.879977,40.646519,768,3,Brooklyn,PENNSYLVANIA AVENUE,144866.0,68068,93384,East New York,Brooklyn
33,301,50,POINT (-73.96096999999997 40.70658400000008),7,26,BR03018,Lee Av,Wilson St,-73.96096999999999,40.706584,769,3,Brooklyn,LEE AVENUE,30569.0,75427,0,Williamsburg,Brooklyn
33,301,50,POINT (-73.96101399999998 40.70663200000007),7,26,BR03019,Lee Av,Wilson St,-73.961014,40.706632,770,3,Brooklyn,LEE AVENUE,30569.0,75427,0,Williamsburg,Brooklyn
33,301,50,POINT (-73.96285899999998 40.70580200000006),7,26,BR03020,BEDFORD AV,TAYLOR ST,-73.962859,40.705802,771,3,Brooklyn,BEDFORD AVENUE,30563.0,38261,0,Williamsburg,Brooklyn
40,309,43,POINT (-73.95097699999997 40.66332900000003),9,20,BR03021,NOSTRAND AV,STERLING ST (Empire Blvd),-73.95097700000001,40.663329,772,3,Brooklyn,NOSTRAND AVENUE,29621.0,44419,0,Prospect-Lefferts Gardens,Brooklyn
45,317,42,POINT (-73.94849299999998 40.640161000000035),9,21,BR03022,Nostrand Av,Newkirk Av,-73.948493,40.640161,773,3,Brooklyn,NOSTRAND AVENUE,28671.0,44442,18410,East Flatbush,Brooklyn
45,314,42,POINT (-73.94767999999993 40.63197000000008),9,21,BR03023,NOSTRAND AV,AV H (Flatbush Av),-73.94768,40.63197,774,3,Brooklyn,NOSTRAND AVENUE,27546.0,44447,0,Flatbush,Brooklyn
46,315,41,POINT (-73.94202699999994 40.60056400000008),9,19,BR03026,Nostrand Av,Av U,-73.942027,40.600564,776,3,Brooklyn,NOSTRAND AVENUE,39731.0,44469,24849,Sheepshead Bay,Brooklyn
40,309,43,POINT (-73.95296999999994 40.655944000000034),9,20,BR03027,ROGERS AV,PARKSIDE AV,-73.95297,40.655944,777,3,Brooklyn,ROGERS AVENUE,28614.0,46090,18381,Prospect-Lefferts Gardens,Brooklyn
40,309,43,POINT (-73.95296399999995 40.65590800000007),9,20,BR03028,ROGERS AV,PARKSIDE AV,-73.952964,40.655908000000004,778,3,Brooklyn,ROGERS AVENUE,28614.0,46090,18381,Prospect-Lefferts Gardens,Brooklyn
36,303,57,POINT (-73.95170199999995 40.690735000000075),8,25,BR03029,Nostrand Av,Kosciuszko St (DeKalb),-73.951702,40.690735,779,3,Brooklyn,NOSTRAND AVENUE,31015.0,44388,19733,Bedford-Stuyvesant,Brooklyn
36,303,57,POINT (-73.95171199999999 40.69077500000003),8,25,BR03030,Nostrand Av,Kosciuszko St (DeKalb),-73.951712,40.690775,780,3,Brooklyn,NOSTRAND AVENUE,31015.0,44388,19733,Bedford-Stuyvesant,Brooklyn
36,303,57,POINT (-73.94962999999996 40.67978000000005),8,25,BR03031,Nostrand Av,Herkimer St (Fulton),-73.94963,40.67978,781,3,Brooklyn,NOSTRAND AVENUE,29787.0,44373,19024,Bedford-Stuyvesant,Brooklyn
36,303,57,POINT (-73.94961999999998 40.679850000000044),8,25,BR03032,Nostrand Av,Herkimer St (Fulton),-73.94962,40.67985,782,3,Brooklyn,NOSTRAND AVENUE,29787.0,44373,19024,Bedford-Stuyvesant,Brooklyn
35,308,43,POINT (-73.95046399999995 40.67091300000004),9,20,BR03033,Nostrand Av,Lincoln Pl (St Johns Pl),-73.950464,40.670913,783,3,Brooklyn,NOSTRAND AVENUE,29738.0,44408,19004,Crown Heights,Brooklyn
35,308,43,POINT (-73.95045999999996 40.67095400000005),9,20,BR03034,Nostrand Av,Lincoln Pl (St Johns Pl),-73.95045999999999,40.670953999999995,784,3,Brooklyn,NOSTRAND AVENUE,29738.0,44408,19004,Crown Heights,Brooklyn
40,317,43,POINT (-73.95005999999995 40.65482000000003),9,20,BR03036,NOSTRAND AV,CLARKSON AV,-73.95006,40.65482,785,3,Brooklyn,NOSTRAND AVENUE,28744.0,44430,0,East Flatbush,Brooklyn
40,317,42,POINT (-73.94957599999998 40.65022200000004),9,21,BR03037,NOSTRAND AV,CHURCH AV,-73.94957600000001,40.650222,786,3,Brooklyn,NOSTRAND AVENUE,28718.0,44434,0,East Flatbush,Brooklyn
40,317,42,POINT (-73.94957899999997 40.65026100000006),9,21,BR03038,NOSTRAND AV,CHURCH AV,-73.949579,40.650261,787,3,Brooklyn,NOSTRAND AVENUE,28718.0,44434,0,East Flatbush,Brooklyn
40,317,42,POINT (-73.95247899999998 40.65138100000007),9,20,BR03041,Rogers Av,Martense St,-73.952479,40.651381,788,3,Brooklyn,ROGERS AVENUE,28608.0,46118,18378,East Flatbush,Brooklyn
40,309,43,POINT (-73.95378099999994 40.663560000000075),9,20,BR03043,Rogers Av,Empire Blvd,-73.953781,40.66356,789,3,Brooklyn,ROGERS AVENUE,29614.0,46100,18940,Prospect-Lefferts Gardens,Brooklyn
40,309,43,POINT (-73.95377099999996 40.663500000000056),9,20,BR03044,Rogers Av,Empire Blvd,-73.953771,40.6635,790,3,Brooklyn,ROGERS AVENUE,29614.0,46100,0,Prospect-Lefferts Gardens,Brooklyn
35,308,43,POINT (-73.95305899999994 40.671624000000065),9,20,BR03045,ROGERS AV,ST JOHNS PL,-73.953059,40.671624,791,3,Brooklyn,ROGERS AVENUE,29654.0,46111,18961,Crown Heights,Brooklyn
35,308,43,POINT (-73.95306199999999 40.671587000000045),9,20,BR03046,ROGERS AV,ST JOHNS PL,-73.953062,40.671587,792,3,Brooklyn,ROGERS AVENUE,29654.0,46111,18961,Crown Heights,Brooklyn
36,303,57,POINT (-73.95340999999996 40.68124000000006),8,25,BR03047,Bedford Av,Halsey St,-73.95340999999999,40.68124,793,3,Brooklyn,BEDFORD AVENUE,29686.0,38329,18977,Bedford-Stuyvesant,Brooklyn
36,303,57,POINT (-73.95339799999994 40.68119500000006),8,25,BR03048,Bedford Av,Halsey St,-73.95339799999999,40.681195,794,3,Brooklyn,BEDFORD AVENUE,29686.0,38329,0,Bedford-Stuyvesant,Brooklyn
36,303,57,POINT (-73.95501199999995 40.68929500000007),8,25,BR03049,Bedford Av,Lafayette Av,-73.955012,40.689295,795,3,Brooklyn,BEDFORD AVENUE,30821.0,38318,19641,Bedford-Stuyvesant,Brooklyn
36,303,57,POINT (-73.95500499999997 40.68925900000005),8,25,BR03050,Bedford Av,Lafayette Av,-73.955005,40.689259,796,3,Brooklyn,BEDFORD AVENUE,30821.0,38318,19641,Bedford-Stuyvesant,Brooklyn
33,302,52,POINT (-73.98224499999998 40.68581900000004),8,25,BR03052,ATLANTIC AV,NEVINS ST,-73.98224499999999,40.685819,797,3,Brooklyn,ATLANTIC AVENUE,22926.0,43135,0,Boerum Hill,Brooklyn
