bizID,title,categories,priceRange,dollarPrice,rating,reviewCount,address,district,searchZipcode,exactZipcode,latitude,longitude,phone,img,neighborhood,neighborhood_group
old-navy-long-island-city,Old Navy,Men's Clothing;Women's Clothing;Children's Clothing,Moderate,$$,2,44,4818 Northern Blvd,Astoria,11104,11101,40.753322,-73.914434,(718) 267-8447,https://s3-media3.fl.yelpcdn.com/bphoto/pv7KJ5IHDZxL9svmCLcplg/90s.jpg,Long Island City,Queens
paddy-lee-fashions-long-island-city,Paddy Lee Fashions,Women's Clothing,,,-1,-1,4709 36th St,Sunnyside,11104,11101,40.74210520000001,-73.92909329999998,(718) 786-6020,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Sunnyside,Queens
hills-trading-long-island-city-4,Hills Trading,Wholesale Stores;Discount Store,,,3,1,4825 36th St,Sunnyside,11104,11101,40.739641,-73.929541,(718) 786-9696,https://s3-media4.fl.yelpcdn.com/bphoto/ShJZRaDfz9q0F0I7YeR7Og/90s.jpg,Sunnyside,Queens
danice-stores-long-island-city,Danice Stores,Women's Clothing;Accessories;Shoe Stores,,,3,1,3456 48th St,Astoria,11104,11101,40.752288,-73.916303,(929) 421-4596,https://s3-media2.fl.yelpcdn.com/bphoto/60qq37E7jZwVQF-GPTnJBQ/90s.jpg,Long Island City,Queens
manhattan-fruitier-long-island-city-2,Manhattan Fruitier,Fruits & Veggies;Gift Shops,Pricey,$$$,3,26,48-09 34th St,Sunnyside,11104,11101,40.74045,-73.9312958,(800) 841-5718,https://s3-media4.fl.yelpcdn.com/bphoto/PBL9Sc2_4LIXSiMAXRsguA/90s.jpg,Sunnyside,Queens
academic-long-island-city,Academic,Art Galleries,Moderate,$$,4,1,47-39 35th St,Sunnyside,11104,11101,40.7411,-73.930204,(218) 565-3276,https://s3-media4.fl.yelpcdn.com/bphoto/eFne7__PjV_uD2a3Mrn1wA/90s.jpg,Sunnyside,Queens
raymour-and-flanigan-furniture-and-mattress-store-long-island-city,Raymour & Flanigan Furniture and Mattress Store,Furniture Stores;Mattresses;Home Decor,Pricey,$$$,4,33,48-18 Northern Blvd,Astoria,11104,11101,40.753284,-73.913792,(718) 393-5700,https://s3-media4.fl.yelpcdn.com/bphoto/7pOGrv4qnG2CVpBhnojHdQ/ls.jpg,Long Island City,Queens
royal-fashions-long-island-city,Royal Fashions,Women's Clothing,,,-1,-1,4727 36th St,Sunnyside,11104,11101,40.7413594,-73.929277,(718) 392-8282,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Sunnyside,Queens
ritter-antik-new-york,Ritter-Antik,Antiques;Art Galleries,,,3,3,41-19 38th St,Sunnyside,11104,11101,40.7468937,-73.9263262,(212) 673-2213,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Sunnyside,Queens
healthy-living-pharmacy-long-island-city,Healthy Living Pharmacy,Drugstores,,,5,2,42-15 Crescent St,Long Island City,11104,11101,40.7501277,-73.9407123,(718) 337-8030,https://s3-media4.fl.yelpcdn.com/bphoto/Ww_j_9Deg76uJTZJUBAJ_g/90s.jpg,Long Island City,Queens
jacmel-jewelry-long-island-city-2,Jacmel Jewelry,Jewelry,,,-1,-1,3000 47th Ave,Woodside,11104,11101,40.7407353,-73.9153821,(718) 786-9824,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Sunnyside,Queens
unik-jewelry-long-island-city,Unik Jewelry,Jewelry;Jewelry Repair,,,-1,-1,22-14 40th Ave,Long Island City,11104,11101,40.7542549,-73.9398856,(718) 786-7499,https://s3-media1.fl.yelpcdn.com/bphoto/Q3S_bUl28-FDAQ8lWPTl9A/ls.jpg,Long Island City,Queens
allstate-antiques-inc-long-island-city,Allstate Antiques Inc,Antiques,Moderate,$$,4,4,39-06 Crescent St,Long Island City,11104,11101,40.7547246,-73.93722209999999,(718) 472-2241,https://s3-media3.fl.yelpcdn.com/bphoto/faZIYtr76ozNG96kN0jK5Q/ls.jpg,Long Island City,Queens
rogallery-long-island-city,RoGallery,Art Galleries;Antiques;Auction Houses,,,2,8,47-15 36th St,Sunnyside,11104,11101,40.74181,-73.929108,(718) 937-0901,https://s3-media1.fl.yelpcdn.com/bphoto/Ky_p8yS1bE1nMouh9JtJwA/90s.jpg,Sunnyside,Queens
net-a-porter-long-island-city,Net A-Porter,Accessories;Men's Clothing;Women's Clothing,,,2,4,3000 47th Ave,Sunnyside,11104,11101,40.742678779611,-73.9363838298553,(718) 729-0878,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
salvation-army-family-store-long-island-city,Salvation Army Family Store,Thrift Stores,Inexpensive,$,3,48,34-02 Steinway St,Astoria,11104,11101,40.7565444,-73.92133170000002,(718) 472-2414,https://s3-media4.fl.yelpcdn.com/bphoto/SZ9-TZ6Y2P_SAyBPNNAdcg/90s.jpg,Astoria,Queens
capo-auction-long-island-city,Capo Auction,Auction Houses;Antiques;Art Galleries,Moderate,$$,1,10,36-01 Queens Blvd,Sunnyside,11104,11101,40.74471,-73.92861490000001,(718) 433-3710,https://s3-media4.fl.yelpcdn.com/bphoto/wWBb6O-TsCuYAsFhYanLfw/90s.jpg,Sunnyside,Queens
dream-accessory-long-island-city,Dream Accessory,Women's Clothing,,,-1,-1,3409 Queens Blvd,Sunnyside,11104,11101,40.7453857,-73.93043279999998,(718) 609-9101,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Sunnyside,Queens
netaya-long-island-city,Netaya,Jewelry,,,2,4,31-00 47th Ave,Sunnyside,11104,11101,40.74209000000001,-73.93551579999998,(800) 636-6884,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
upper-90-soccer-queens-astoria,Upper 90 Soccer - Queens,Sports Wear,Moderate,$$,4,5,34-23 38th St,Astoria,11104,11101,40.75630770000001,-73.9219371,(646) 416-9821,https://s3-media2.fl.yelpcdn.com/bphoto/oa94Tx3NtfUiNfiNbcWfow/90s.jpg,Astoria,Queens
g-36-fashion-long-island-city,G 36 Fashion,Women's Clothing,,,-1,-1,3706 36th St,Long Island City,11104,11101,40.7529141,-73.9277615,(718) 433-2102,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
alsco-jewelry-company-long-island-city,Alsco Jewelry Company,Jewelry,,,-1,-1,3606 43rd Ave,Sunnyside,11104,11101,40.7457376,-73.9283126,(718) 472-1687,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Sunnyside,Queens
onward-retail-long-island-city,Onward Retail,Women's Clothing,,,-1,-1,3000 47th Ave,Sunnyside,11104,11101,40.74816,-73.93254,(718) 392-2484,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
ikcollection-long-island-city,IKCollection,Accessories;Women's Clothing,,,-1,-1,4310 23rd St,Long Island City,11104,11101,40.7494773,-73.9442942,(718) 706-9130,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
landa-internatl-long-island-city,Landa Internatl,Jewelry,,,-1,-1,4302 36th St,Sunnyside,11104,11101,40.7458529,-73.92872270000002,(718) 472-2444,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Sunnyside,Queens
select-jewelery-long-island-city,Select Jewelery,Jewelry,,,-1,-1,4728 37th St,Sunnyside,11104,11101,40.7413467,-73.9288637,(718) 784-3626,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Sunnyside,Queens
the-chemist-shop-queens,The Chemist Shop,Drugstores,Inexpensive,$,5,9,30-15 38th Ave,Long Island City,11104,11101,40.7540473,-73.9324828,(718) 472-0900,https://s3-media1.fl.yelpcdn.com/bphoto/UrgfmH7WmXf_iagBn6tMGQ/ls.jpg,Long Island City,Queens
assar-new-york-boutique-long-island-city,AssAR New York Boutique,Women's Clothing,,,1,1,41-20 Crescent St,Long Island City,11104,11101,40.7519149,-73.939942,(718) 392-3298,https://s3-media1.fl.yelpcdn.com/bphoto/mYbz6vJICkBEW8F8Rvx1zg/ls.jpg,Long Island City,Queens
cherry-resource-center-long-island-city,Cherry Resource Center,Used;Vintage & Consignment;Men's Clothing;Women's Clothing,,,-1,-1,40-37 23rd St,Long Island City,11104,11101,40.7533038,-73.9400464,(718) 786-8645,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
sculpture-center-long-island-city-3,Sculpture Center,Art Galleries;Museums,Inexpensive,$,4,13,4419 Purves St,Long Island City,11104,11101,40.7468964,-73.94112340000002,(718) 361-1750,https://s3-media4.fl.yelpcdn.com/bphoto/hqX_jivGadE6h0a03Xg4DQ/ls.jpg,Long Island City,Queens
queens-home-gallery-long-island-city,Queens Home Gallery,Furniture Stores,,,-1,-1,3409 Queens Blvd,Sunnyside,11104,11101,40.7453857,-73.93043279999998,(718) 937-3118,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Sunnyside,Queens
bini-and-mimi-long-island-city,Bini & Mimi,Children's Clothing,,,-1,-1,4751 33rd St,Sunnyside,11104,11101,40.741108200000006,-73.9318489,(718) 383-1452,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Sunnyside,Queens
acme-designs-corporation-long-island-city,Acme Designs Corporation,Jewelry,,,-1,-1,47-09 30th St,Sunnyside,11104,11101,40.74287750000001,-73.93749759999999,(718) 383-2263,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
rafael-haroch-studio-long-island-city,Rafael Haroch Studio,Antiques;Art Restoration,,,-1,-1,21-21 41st Ave,Long Island City,11104,11101,40.7538383,-73.9413552,(917) 832-6866,https://s3-media1.fl.yelpcdn.com/bphoto/XhwXhanp8cU6mfUa5ILr0w/90s.jpg,Long Island City,Queens
chairondemand-long-island-city-2,ChairOnDemand,Furniture Stores,,,-1,-1,43-36 36th St,Sunnyside,11104,11101,40.7448978713378,-73.92866038385321,(212) 960-8228,https://s3-media1.fl.yelpcdn.com/bphoto/PsSHgWICSeVcJOXiyv4qVg/90s.jpg,Sunnyside,Queens
searle-long-island-city-3,Searle,Fashion,,,-1,-1,4121 28th St,Long Island City,11104,11101,40.7507257,-73.937865,(718) 729-6869,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
fowler-graham-long-island-city,Fowler Graham,Men's Clothing,,,-1,-1,3401 38th Ave,Long Island City,11104,11101,40.7524855,-73.92913929999997,(718) 482-7411,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
aa-apparel-production-inc-queens,AA Apparel Production Inc,Women's Clothing;Men's Clothing,,,-1,-1,22-19 41st Ave,Long Island City,11104,11101,40.7534334,-73.9406204,(212) 594-8902,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
antique-rome-long-island-city,Antique Rome,Antiques,,,-1,-1,4542 37th St,Sunnyside,11104,11101,40.742799700000006,-73.9285518,(718) 361-9267,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Sunnyside,Queens
galanie-international-corporation-long-island-city,Galanie International Corporation,Women's Clothing,,,-1,-1,3030 Northern Blvd,Long Island City,11104,11101,40.7510692,-73.9335022,(718) 784-8712,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
e-and-t-plastics-long-island-city,E&T Plastics,Wholesale Stores,,,-1,-1,45-45 37th St,Sunnyside,11104,11101,40.7426268,-73.9280161,(718) 729-6226,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Sunnyside,Queens
orient-international-jewelry-trading-long-island-city,Orient International Jewelry Trading,Jewelry,,,-1,-1,3000 47th Ave,Sunnyside,11104,11101,40.74816,-73.93254,(718) 707-3113,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
united-wholesale-jewelers-gold-luck-long-island-city,United Wholesale Jewelers Gold Luck,Jewelry,,,-1,-1,3500 48th St,Astoria,11104,11101,40.752373,-73.91623709999998,(718) 729-1200,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
pacsun-long-island-city,PacSun,Department Stores,,,-1,-1,2728 Thomson Ave,Long Island City,11104,11101,40.7458078,-73.94181440000001,(718) 433-2673,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
mattress-firm-long-island-city-long-island-city-2,Mattress Firm Long Island City,Mattresses;Furniture Stores,Moderate,$$,4,19,45-01 Northern Blvd,Astoria,11104,11101,40.7540920318226,-73.9166660552254,(718) 784-0220,https://s3-media1.fl.yelpcdn.com/bphoto/BixA355Y-Lt71ILx2lFsVg/90s.jpg,Long Island City,Queens
missesdressy-long-island-city-3,MissesDressy,Bridal;Women's Clothing;Formal Wear,Moderate,$$,2,95,37-24 24th St,Long Island City,11104,11101,40.7567151,-73.93642290000003,(212) 203-5052,https://s3-media2.fl.yelpcdn.com/bphoto/8n5RaS-gaK5pkQFR1STosQ/90s.jpg,Long Island City,Queens
the-cotton-bride-long-island-city,The Cotton Bride,Bridal,Moderate,$$,5,42,39-13 23rd St,Long Island City,11104,11101,40.7550264,-73.9383931,(718) 729-9878,https://s3-media2.fl.yelpcdn.com/bphoto/7pWH8onpaCcwfSaZaywFRw/90s.jpg,Long Island City,Queens
art-and-antiques-center-of-queens-long-island-city,Art & Antiques Center of Queens,Antiques,,,-1,-1,3725 32nd St,Long Island City,11104,11101,40.7538556,-73.93058359999998,(718) 784-1959,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
diam-trade-long-island-city,Diam Trade,Jewelry,,,-1,-1,3100 47th Ave,Sunnyside,11104,11101,40.742385,-73.9354946,(718) 391-7418,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
otc-international-long-island-city,Otc International,Jewelry,,,-1,-1,3100 47th Ave,Sunnyside,11104,11101,40.742385,-73.9354946,(718) 391-7400,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
rge-company-long-island-city,Rge Company,Jewelry,,,-1,-1,3100 47th Ave,Sunnyside,11104,11101,40.742385,-73.9354946,(718) 316-9030,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
ht-plus-long-island-city,HT Plus,Jewelry,,,-1,-1,3100 47th Ave,Sunnyside,11104,11101,40.742385,-73.935502,(718) 361-2255,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
unique-settings-of-ny-long-island-city,Unique Settings Of NY,Jewelry,,,-1,-1,3100 47th Ave,Sunnyside,11104,11101,40.742385,-73.935502,(718) 247-4500,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
nesle-long-island-city-3,Nesle,Antiques,,,-1,-1,3815 30th St,Long Island City,11104,11101,40.7536468,-73.93290520000002,(212) 755-0515,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
jacmel-jewelry-long-island-city,Jacmel Jewelry,Jewelry,,,-1,-1,47-44 31st,Sunnyside,11104,11101,40.74225120000001,-73.9359666,(718) 349-4300,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
ecr-antique-conservation-long-island-city,ECR Antique Conservation,Art Restoration;Furniture Repair;Antiques,,,-1,-1,35-18 37th St,Astoria,11104,11101,40.75395200000001,-73.92559200000002,(718) 482-8050,https://s3-media2.fl.yelpcdn.com/bphoto/uwOIbQ5yECStogxg3MqTZQ/90s.jpg,Long Island City,Queens
altex-industries-long-island-city-2,Altex Industries,Jewelry,,,-1,-1,4709 30th St,Sunnyside,11104,11101,40.74287750000001,-73.93749759999999,(718) 349-9900,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
queensborough-news-stand-long-island-city,Queensborough News Stand,Newspapers & Magazines,Inexpensive,$,-1,-1,3501 Queens Blvd,Sunnyside,11104,11101,40.744651740252706,-73.92958242791708,(718) 482-8212,https://s3-media4.fl.yelpcdn.com/bphoto/zrXDdK2DA1tAWYidvYbiiw/90s.jpg,Sunnyside,Queens
r-p-veneamerica-long-island-city,R P Veneamerica,Department Stores,,,-1,-1,3015 39th Ave,Long Island City,11104,11101,40.7529445,-73.93305440000002,(718) 729-5044,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
unique-settings-of-new-york-new-york,Unique Settings of New York,Jewelry,,,1,1,31-00 47th Ave,Sunnyside,11104,11101,40.7427897,-73.9355578,(718) 247-4500,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
unique-settings-long-island-city,Unique Settings,Jewelry,,,1,1,31-00 47th Ave,Sunnyside,11104,11101,40.7427897,-73.9355578,(800) 466-4900,https://s3-media3.fl.yelpcdn.com/bphoto/6ybOUzsXM1hl6Lk6ORsyIA/90s.jpg,Long Island City,Queens
crisada-long-island-city,Crisada,Women's Clothing,,,-1,-1,3913 23rd St,Long Island City,11104,11101,40.7550264,-73.9383931,(718) 729-9730,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
branded-leather-long-island-city,Branded Leather,Leather Goods,,,-1,-1,4311 36th St,Sunnyside,11104,11101,40.745861100000006,-73.9282298,(718) 361-7250,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Sunnyside,Queens
virama-long-island-city,Virama,Books;Mags;Music & Video,Inexpensive,$,2,3,2121 41st Ave,Long Island City,11104,11101,40.7538383,-73.9413552,,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
subacchi-p-long-island-city,Subacchi P,Antiques,,,-1,-1,4624 28th St,Sunnyside,11104,11101,40.7437768,-73.9397479,(718) 361-7901,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
alton-long-island-city,Alton,Antiques,,,-1,-1,4019 35th Ave,Astoria,11104,11101,40.7551096,-73.9213849,(718) 784-4230,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
queensbridge-plaza-pharmacy-long-island-city,Queensbridge Plaza Pharmacy,Drugstores,Moderate,$$,4,5,1037 41st Ave,Long Island City,11104,11101,40.755275,-73.944255,(718) 707-0705,https://s3-media2.fl.yelpcdn.com/bphoto/v6PAOCuHukaRXtUKqzW7ng/90s.jpg,Long Island City,Queens
speedimpex-new-york,Speedimpex,Newspapers & Magazines,,,1,1,3502 48th Ave,Sunnyside,11104,11101,40.740127,-73.9303793,(800) 969-1258,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Sunnyside,Queens
herzbi-long-island-city,Herzbi,Home Decor,,,-1,-1,2512 41st Ave,Long Island City,11104,11101,40.7518068,-73.93882140000002,(718) 392-2123,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
better-houseware-corporation-long-island-city,Better Houseware Corporation,Home Decor,,,-1,-1,2512 41st Ave,Long Island City,11104,11101,40.7518068,-73.93882140000002,(718) 392-2123,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
discoveries-long-island-city,Discoveries,Antiques,,,-1,-1,4005 21st St,Long Island City,11104,11101,40.7549053,-73.9409585,(718) 472-0682,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
concrete-jungle-clothing-long-island-city,Concrete Jungle Clothing,Men's Clothing,,,-1,-1,29-28 41st Ave,Long Island City,11104,11101,40.7504952,-73.93692359999999,(866) 784-9152,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Long Island City,Queens
victory-fashion-long-island-city,Victory Fashion,Used;Vintage & Consignment,,,-1,-1,4224 Orchard St,Long Island City,11104,11101,40.74782070000001,-73.93878120000002,(718) 786-8086,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,Long Island City,Queens
