bizID,title,categories,priceRange,dollarPrice,rating,reviewCount,address,district,searchZipcode,exactZipcode,latitude,longitude,phone,img
afi-pharmacy-bronx,Afi Pharmacy,Drugstores,,,-1,-1,595 E Tremont Ave,East Tremont,10473,10457,40.8468101,-73.8935337,(718) 466-1122,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
tone-pharmacy-bronx,Tone Pharmacy,Drugstores,,,-1,-1,2268 Grand Concourse,Fordham,10470,10457,40.8568627,-73.8997444,(718) 562-8100,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
african-movies-mall-bronx-2,African Movies Mall,Shopping Centers,,,1,1,183 E 165th St,Concourse,10025,10456,40.8306606,-73.919208,(718) 503-5040,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
value-king-bronx,Value King,Furniture Stores,Inexpensive,$,4,2,1180 Webster Ave,Morrisania,10032,10456,40.831238,-73.909806,(718) 293-9898,https://s3-media2.fl.yelpcdn.com/bphoto/K8wWPTb7xXdDEHL07S-Wbw/ls.jpg
99c-grant-new-york,99c Grant,Cosmetics & Beauty Supply;Arts & Crafts;Discount Store,Inexpensive,$,3,1,Morrisania,233 East 167th St,10032,10456,40.829769,-73.908961,,https://s3-media4.fl.yelpcdn.com/bphoto/Nep69Kw0G9bvYuqZAWIb_Q/ls.jpg
family-dollar-bronx-4,Family Dollar,Department Stores,,,3,3,1227 Webster Ave,Morrisania,10032,10456,40.8327121,-73.9097575,(718) 588-2459,https://s3-media4.fl.yelpcdn.com/bphoto/c2BkE53pSDzxeimO3-Zkiw/90s.jpg
discount-bazaar-bronx,Discount Bazaar,Discount Store,,,4,1,1181 Webster Ave,Morrisania,10032,10456,40.831402399999995,-73.9105444,(718) 588-2322,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
admire-and-adorn-bronx-4,Admire And Adorn,Jewelry,,,-1,-1,1275 Grant Ave,Concourse,10032,10456,40.835262,-73.91429000000001,(516) 387-2650,https://s3-media2.fl.yelpcdn.com/bphoto/_JU813QPzdK8y8pk2NrzhA/90s.jpg
boston-road-pharmacy-bronx,Boston Road Pharmacy,Drugstores,,,5,1,1272 Boston Rd,Morrisania,10032,10456,40.830876200000006,-73.9002267,(718) 991-4000,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
love-you-studio-bronx,Love You Studio,Antiques,,,-1,-1,1188 Grand Concourse,Concourse,10032,10456,40.833846,-73.9179209,(347) 709-7234,https://s3-media1.fl.yelpcdn.com/bphoto/jNLKBMOwg7viRTxxKQging/90s.jpg
alouchi-discount-bronx,Alouchi Discount,Department Stores,,,-1,-1,263 E 167th St,Concourse,10032,10456,40.8335486,-73.91436390000001,(718) 537-1850,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
u-haul-neighborhood-dealer-bronx-16,U-Haul Neighborhood Dealer,Truck Rental;Packing Supplies,,,1,1,3491 Third Ave,Morrisania,10032,10456,40.830685700000004,-73.90635859999999,(718) 585-4871,https://s3-media3.fl.yelpcdn.com/bphoto/VhcOajemfcX15vAww6B2Yw/ls.jpg
met-fresh-supermarket-bronx-2,Met Fresh Supermarket,Department Stores,Pricey,$$$,3,1,1188 Webster Ave,Morrisania,10032,10456,40.831365500000004,-73.9100997,(718) 588-2600,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
167-pawn-broker-bronx,167 Pawn Broker,Jewelry,,,-1,-1,196 E 167th St,Concourse,10032,10456,40.8340801,-73.916965,(718) 537-9127,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
sana-group-bronx,Sana Group,Jewelry,,,-1,-1,277 E 165th St,Concourse,10032,10456,40.829364500000004,-73.916004,(718) 293-2826,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
al-madina-furniture-bronx-3,Al Madina Furniture,Furniture Stores;Mattresses,Moderate,$$,5,1,1175 Webster Ave,Morrisania,10032,10456,40.831352700000004,-73.91049240000001,(718) 588-6180,https://s3-media3.fl.yelpcdn.com/bphoto/a02VvzluQjVg6GvFxPhBtQ/90s.jpg
the-people-choice-bronx,The People Choice,Used;Vintage & Consignment,,,-1,-1,385 E 167th St,Concourse,10032,10456,40.8311602,-73.911101,(718) 681-6031,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
morris-pharmacy-bronx,Morris Pharmacy,Drugstores,,,5,1,255 E 165th St,Concourse,10032,10456,40.8296722,-73.9169455,(718) 293-1230,https://s3-media4.fl.yelpcdn.com/bphoto/_gGLrn5xlmqfS_WHqxB-Yw/90s.jpg
new-york-bronx,New York,Accessories;Women's Clothing,,,-1,-1,789 E 163rd St,Morrisania,10032,10456,40.8227939,-73.90261770000001,(718) 328-7080,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
concourse-jewelry-exchange-corporation-bronx,Concourse Jewelry Exchange Corporation,Jewelry,,,-1,-1,1398 Grand Concourse,Concourse,10032,10456,40.8384126,-73.91352380000001,(718) 681-7295,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
bee-and-bee-department-store-bronx,Bee & Bee Department Store,Department Stores,,,-1,-1,1000 Morris Ave,Concourse,10032,10456,40.8289152,-73.9160958,(718) 588-8825,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
drug-depot-corporation-bronx,Drug Depot Corporation,Drugstores,,,5,1,619 E 169th St,Morrisania,10032,10456,40.831745899999994,-73.9016671,(718) 620-9000,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
99-cent-value-bronx-2,99 Cent Value,Discount Store,,,-1,-1,3251 3rd Ave,Morrisania,10032,10456,40.8242204652491,-73.90925892548509,(718) 292-0396,https://s3-media4.fl.yelpcdn.com/bphoto/wscFiezqSNDt0JK_f4DCTA/90s.jpg
maj-furniture-bronx,Maj Furniture,Furniture Stores,,,1,1,1429 Webster Ave,Claremont Village,10032,10456,40.8370738,-73.9072297,(718) 293-3105,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
warehouse-furniture-bronx,Warehouse Furniture,Furniture Stores,,,-1,-1,1080 Brook Ave,Morrisania,10032,10456,40.828802,-73.9109517,(718) 538-3300,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
167th-st-video-and-music-shop-bronx,167th St Video & Music Shop,Books;Mags;Music & Video,,,-1,-1,231 E 167th St,Concourse,10032,10456,40.833976799999995,-73.91524620000001,(718) 410-4101,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
well-care-pharmacy-bronx,Well-Care Pharmacy,Drugstores,,,4,1,397 East 167th St,Morrisania,10032,10456,40.831047399999996,-73.91069909999999,(718) 590-0853,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
stat-rx-specialty-pharmacy-bronx,Stat Rx Specialty Pharmacy,Drugstores,Inexpensive,$,4,2,235 E 167th St,Concourse,10452,10456,40.8338605,-73.9151655,(718) 538-4754,https://s3-media4.fl.yelpcdn.com/bphoto/TD9y4IMYdIrfhAr2qxJasA/90s.jpg
erics-beepers-bronx,Eric’s Beepers,Videos & Video Game Rental,,,-1,-1,248 E 167th St,Concourse,10452,10456,40.8335146,-73.91519129999999,(718) 293-3330,https://s3-media2.fl.yelpcdn.com/bphoto/sgOovEPaJ7fd7YOccGM6KQ/ls.jpg
j-and-n-pharmacy-bronx,J&N Pharmacy,Drugstores,,,-1,-1,1220 Morris Ave,Concourse,10452,10456,40.833335,-73.913618,(718) 293-2233,https://s3-media1.fl.yelpcdn.com/bphoto/jiFdVwe0VhQbswEXzeteEQ/ls.jpg
el-caynonazo-bronx,El Caynonazo,Furniture Stores,,,-1,-1,1133 Morris Ave,Concourse,10452,10456,40.8317099,-73.9152921,(718) 588-0586,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
all-furniture-services-bronx-2,All Furniture Services,Furniture Stores,,,-1,-1,190 E 164th St SW,Concourse,10452,10456,40.8289843,-73.92001409999999,(718) 268-2727,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
the-bible-church-of-christ-christian-book-store-bronx,The Bible Church of Christ Christian Book Store,Bookstores,,,-1,-1,1358 Morris Ave,Concourse,10452,10456,40.837182299999995,-73.91144870000001,(718) 293-1928,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
playero-video-store-bronx,Playero Video Store,Videos & Video Game Rental,,,-1,-1,191 E 167th St,Concourse,10452,10456,40.834395,-73.9168485,(718) 538-3668,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
islamic-books-bronx,Islamic Books,Bookstores,,,-1,-1,305 E 166th St,Concourse,10452,10456,40.8302978,-73.91444870000001,(718) 293-2969,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
sheridan-records-bronx,Sheridan Records,Videos & Video Game Rental,,,-1,-1,205 E 167th St,Concourse,10452,10456,40.8342029,-73.91628879999999,(718) 293-9113,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
167th-st-pharmacy-bronx,167th St Pharmacy,Printing Services;Notaries;Drugstores,,,-1,-1,1150 Webster Ave,Morrisania,10452,10456,40.830301,-73.9103745,(718) 975-0142,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
rx-masters-new-york,Rx Masters,Drugstores,,,-1,-1,1437 Webster Ave,Claremont Village,10452,10456,40.837152659646,-73.907083129009,(718) 293-0800,https://s3-media1.fl.yelpcdn.com/bphoto/0wynHl_DnF_VHAnxvs5RJQ/90s.jpg
almacen-y-botanica-ochun-bronx,Almacen Y Botanica Ochun,Spiritual Shop,,,-1,-1,3310 Third Ave,Morrisania,10452,10456,40.825556,-73.907799,(347) 269-8599,https://s3-media3.fl.yelpcdn.com/bphoto/MaEwfYchyVhbJmd309XA2w/90s.jpg
blue-star-gallery-bronx,Blue Star Gallery,Furniture Stores,,,-1,-1,1429 Webster Ave,Claremont Village,10452,10456,40.8370738,-73.9072297,(718) 410-5657,https://s3-media1.fl.yelpcdn.com/bphoto/6DkKlRuaw0xGqmqpc9opSQ/90s.jpg
surenews-bronx,Surenews,Newspapers & Magazines,,,-1,-1,305 E 170th St,Concourse,10452,10456,40.837582,-73.910145,(718) 618-0172,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
domsey-express-iii-corporation-bronx,Domsey Express III Corporation,Thrift Stores,,,-1,-1,1000 Morris Ave,Concourse,10452,10456,40.8289152,-73.9160958,(718) 293-1406,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
sanga-entertainment-bronx,Sanga Entertainment,Videos & Video Game Rental,,,-1,-1,179 E 165th St,Concourse,10452,10456,40.8306901,-73.91925520000001,(718) 410-8570,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
stv-chemists-bronx,STV Chemists,Drugstores,,,-1,-1,1363 Webster Ave,Claremont Village,10452,10456,40.8359177,-73.9079203,(718) 992-1992,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
ez-pharmacy-bronx,Ez Pharmacy,Drugstores,,,-1,-1,3716 3rd Ave,Claremont Village,10452,10456,40.8355858,-73.9029623,(347) 577-0484,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
lincoln-care-drugs-inc-bronx,Lincoln Care Drugs  Inc,Drugstores,,,-1,-1,270 E 165th St Frnt 3,Concourse,10452,10456,40.829006,-73.916003,(718) 681-8593,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
167-street-hdfc-bronx,167 Street HDFC,Videos & Video Game Rental,,,-1,-1,494 E 167th St,Morrisania,10452,10456,40.8294775,-73.9072084,(718) 401-2680,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
v-v-pharmacy-bronx,V V Pharmacy,Drugstores,,,-1,-1,3593 3rd Ave,(718) 538-3385,10452,10456,40.8326331,-73.90531920000001,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
video-shine-bronx,Video Shine,Videos & Video Game Rental,,,-1,-1,3706 3rd Ave,Claremont Village,10452,10456,40.835363799999996,-73.90295970000001,(718) 681-9075,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
new-pharmacy-bronx,New Pharmacy,Drugstores,,,-1,-1,530 E 170th St,Claremont Village,10452,10456,40.8346833,-73.9030516,(718) 992-8299,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
saint-paul-neighborhood-pharmacy-bronx,Saint Paul Neighborhood Pharmacy,Drugstores,,,-1,-1,3750 3rd Ave,Claremont Village,10452,10456,40.8361741,-73.9022937,(718) 293-8810,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
junior-mattress-bronx-2,Junior Mattress,Mattresses,,,-1,-1,3324 3rd Ave,Morrisania,10452,10456,40.8260816,-73.9076103,(718) 860-3172,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
furniture-2-go-bronx,Furniture 2 Go,Furniture Stores,,,-1,-1,802 Cauldwell Ave,Melrose,10452,10456,40.820431,-73.9078113,(646) 463-6882,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
s-and-v-pharmacy-bronx,S & V Pharmacy,Drugstores,,,-1,-1,3750A 3rd Ave,Claremont Village,10452,10456,40.8361741,-73.9022937,(718) 293-8810,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
neo-pharmacy-bronx,Neo Pharmacy,Drugstores,,,-1,-1,785 E 163rd St,Morrisania,10452,10456,40.822829999999996,-73.90276949999999,(718) 991-7901,https://s3-media2.fl.yelpcdn.com/bphoto/Bg7VGJFG9THnCKd9lsy5EQ/90s.jpg
kings-pharmacy-bronx,King’s Pharmacy,Drugstores,,,-1,-1,545 Saint Pauls Pl Frnt 2,Claremont Village,10452,10456,40.83593270000001,-73.90224599999999,(718) 992-6881,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
awesome-brooklyn-brooklyn,Awesome Brooklyn,Gift Shops;Home Decor;Party Supplies,,,5,3,617 Flatbush Ave,Prospect Lefferts Gardens,11218,11225,40.658313,-73.96013,(718) 928-7484,https://s3-media4.fl.yelpcdn.com/bphoto/hvhzuzI9v1mKYIPv9XcslQ/ls.jpg
greenlight-bookstore-brooklyn-2,Greenlight Bookstore,Bookstores,Moderate,$$,4,6,632 Flatbush Ave,Prospect Lefferts Gardens,11218,11225,40.658032748567,-73.9607426878489,(718) 246-0200,https://s3-media3.fl.yelpcdn.com/bphoto/Chujf9qZEyHCYmB7ORo94Q/90s.jpg
tafari-tribe-brooklyn-4,Tafari Tribe,Women's Clothing;Jewelry;Men's Clothing,Moderate,$$,4,23,591 Flatbush Ave,Prospect Lefferts Gardens,11218,11225,40.659075,-73.960239,(347) 529-1697,https://s3-media1.fl.yelpcdn.com/bphoto/ggmTTMM6qbplvOi1XFfLMg/ls.jpg
romp-and-stomp-brooklyn,Romp & Stomp,Children's Clothing;Shoe Stores;Accessories,,,5,2,668 Flatbush Ave,Prospect Lefferts Gardens,11218,11225,40.6570635,-73.9603877,(860) 407-2958,https://s3-media1.fl.yelpcdn.com/bphoto/vOXeZUzkwkNf5PUJqe7Dpw/90s.jpg
record-city-brooklyn,Record City,Vinyl Records;Music & DVDs,Moderate,$$,5,15,65 Fenimore St,Prospect Lefferts Gardens,11218,11225,40.6581775233755,-73.960109578247,(917) 583-7873,https://s3-media3.fl.yelpcdn.com/bphoto/U6_vdBcsNxD4lERNgyCGNg/90s.jpg
little-toes-brooklyn,Little Toes,Accessories,Moderate,$$,4,4,421 Kingston Ave,Wingate,11218,11225,40.66454,-73.9425212,(718) 778-1917,https://s3-media4.fl.yelpcdn.com/bphoto/6rY6gBxsFF-JO9Zvo1GmDQ/90s.jpg
elzee-crown-heights-brooklyn,Elzee Crown Heights,Fashion,,,5,1,396 Kingston Ave,Wingate,11218,11225,40.665147600000005,-73.9427572,(718) 778-7711,https://s3-media2.fl.yelpcdn.com/bphoto/jJ7_jKGNKeGGLfABWeD-Bg/90s.jpg
kingston-toy-and-novelty-brooklyn,Kingston Toy & Novelty,Toy Stores,Inexpensive,$,3,1,388 Kingston Ave,Wingate,11233,11225,40.665453799999995,-73.9428173,(718) 774-4409,https://s3-media4.fl.yelpcdn.com/bphoto/B3RfxRnyXlezHviN5xgIfg/ls.jpg
l-laine-jewelers-brooklyn,L. Laine Jewelers,Jewelry;Jewelry Repair,,,3,3,415 Kingston Ave,Wingate,11233,11225,40.664660999999995,-73.942425,(718) 483-9427,https://s3-media1.fl.yelpcdn.com/bphoto/IfFmrYQ9nxBByBvg4xg9nA/90s.jpg
welcome-home-brooklyn,Welcome Home,Gift Shops,,,1,1,425 Kingston Ave,Wingate,11233,11225,40.664405,-73.942391,(347) 240-6200,https://s3-media4.fl.yelpcdn.com/bphoto/z7fAhcPkMpnHS0TBWU6TnA/90s.jpg
vision-works-publishing-new-york,Vision Works Publishing,Books;Mags;Music & Video,Inexpensive,$,5,1,1025 President St,Crown Heights,11238,11225,40.668845000000005,-73.957127,(888) 789-6757,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
fluxmore-partners-brooklyn,Fluxmore Partners,Accessories;Women's Clothing,,,-1,-1,1622 Bedford Ave,Crown Heights,11238,11225,40.6673466,-73.9566011,(718) 483-9342,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
99-cents-usa-brooklyn,99 Cents USA,Discount Store,,,4,2,827 Franklin Ave,Crown Heights,11238,11225,40.6701463,-73.9580459,(718) 735-1855,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
lace-intimates-brooklyn,Lace Intimates,Lingerie;Women's Clothing;Cosmetics & Beauty Supply,,,-1,-1,426 Rogers Ave,Prospect Lefferts Gardens,11238,11225,40.662367100000004,-73.953992,(347) 663-2060,https://s3-media1.fl.yelpcdn.com/bphoto/kVCt0sRiixh1rSMB1gh5ag/ls.jpg
skateyogi-brooklyn,SKATEYOGI,Skate Shops;Day Camps;Summer Camps,,,5,3,140 Empire Blvd,Prospect Lefferts Gardens,11238,11225,40.6631005467986,-73.95790895200841,(718) 484-9777,https://s3-media3.fl.yelpcdn.com/bphoto/R7oKQiVSLq8GBfElobLqMA/ls.jpg
landmark-antiques-and-restoration-new-york,Landmark Antiques & Restoration,Antiques;Furniture Reupholstery;Refinishing Services,,,5,1,513 Rogers Ave,Prospect Lefferts Gardens,11238,11225,40.659566600000005,-73.9531915,(646) 220-0893,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
whitedove-inc-brooklyn,WhiteDove Inc.,Home Decor,,,-1,-1,Crown Heights,,11238,11225,40.6648278,-73.9565551,(269) 358-0148,https://s3-media3.fl.yelpcdn.com/bphoto/2Y9FsqQ-c9Ddc2oP2jINxg/90s.jpg
little-feet-brooklyn,Little Feet,Shoe Stores,Moderate,$$,4,4,506 Empire Blvd,Wingate,11238,11225,40.664074799999995,-73.9453438,(718) 778-0078,https://s3-media4.fl.yelpcdn.com/bphoto/los8ub8aZsqwLO912wuffA/90s.jpg
furniture-factory-outlet-brooklyn,Furniture Factory Outlet,Outlet Stores,,,-1,-1,15 Ocean Ave,Prospect Lefferts Gardens,11238,11225,40.6623818,-73.9626927,(718) 469-3756,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
african-record-center-brooklyn,African Record Center,Music & DVDs,,,5,2,1194 Nostrand Ave,Prospect Lefferts Gardens,11238,11225,40.6582723,-73.9506199,(718) 493-4500,https://s3-media4.fl.yelpcdn.com/bphoto/sn5eNH7M2vN2M6Jw0IY8_Q/90s.jpg
smell-so-sweet-brooklyn,Smell So Sweet,Department Stores,,,1,1,1019 Nostrand Ave,Prospect Lefferts Gardens,11238,11225,40.6635601108797,-73.9506908878684,(718) 771-7301,https://s3-media2.fl.yelpcdn.com/bphoto/2R7PsoW0z5eqMEb88EybpA/ls.jpg
men-women-sport-clothing-answering-sneaker-supply-brooklyn,Men Women Sport Clothing Answering Sneaker Supply,Fashion,,,-1,-1,193 Sullivan Pl,Crown Heights,11238,11225,40.6646733,-73.9546844,(718) 513-6070,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png
art-nouveau-brooklyn-2,Art Nouveau,Children's Clothing;Women's Clothing;Accessories,Moderate,$$,-1,-1,1105 Nostrand Ave,Prospect Lefferts Gardens,11238,11225,40.6607427,-73.9503674,(917) 648-9407,https://s3-media1.fl.yelpcdn.com/bphoto/GhFKQqoh1DMXSaBnfROjng/ls.jpg
kidz-plaza-brooklyn-3,Kidz Plaza,Used;Vintage & Consignment,,,-1,-1,495 Flatbush Ave,Prospect Lefferts Gardens,11238,11225,40.662504799999994,-73.9614225,(718) 284-2880,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png
